match_id,match_seq_num,radiant_win,start_time,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
7904838709,6651156672,True,1724089169,1111,7,22,44,6,236,"[102, 138, 19, 47, 101]","[18, 53, 59, 129, 35]"
7904838501,6651144351,True,1724089163,482,7,22,32,4,184,"[39, 4, 102, 71, 27]","[21, 29, 40, 46, 82]"
7904834702,6651152873,False,1724089003,1128,7,22,75,7,182,"[42, 113, 136, 11, 79]","[14, 34, 80, 49, 18]"
7904833518,6651157749,True,1724088953,1371,7,22,32,3,182,"[8, 13, 53, 14, 68]","[5, 96, 71, 93, 39]"
7904832813,6651156341,True,1724088904,1372,7,22,64,7,273,"[51, 114, 20, 30, 44]","[5, 97, 41, 113, 57]"
7904832208,6651153723,False,1724088894,1247,7,22,61,5,144,"[48, 98, 34, 16, 30]","[81, 63, 62, 64, 74]"
7904831609,6651157476,True,1724088868,1412,7,22,74,7,182,"[44, 136, 68, 9, 33]","[13, 112, 123, 10, 91]"
7904831511,6651153039,True,1724088859,1170,7,22,52,7,203,"[42, 110, 5, 104, 74]","[77, 54, 25, 39, 59]"
7904831402,6651146363,False,1724088853,902,0,22,15,3,273,"[77, 14, 48, 10, 79]","[71, 17, 5, 4, 36]"
7904830316,6651154971,True,1724088814,1401,7,22,33,6,184,"[119, 26, 90, 80, 38]","[6, 135, 16, 74, 30]"
7904830213,6651156829,True,1724088808,1492,7,22,74,5,152,"[9, 63, 36, 86, 97]","[106, 49, 56, 5, 58]"
7904829919,6651153425,True,1724088794,1326,0,22,51,4,271,"[94, 123, 31, 38, 22]","[73, 14, 26, 13, 2]"
7904828713,6651157532,True,1724088743,1585,7,22,31,4,122,"[14, 136, 41, 74, 63]","[119, 6, 85, 59, 96]"
7904828101,6651155718,True,1724088708,1493,7,22,51,5,185,"[114, 60, 31, 22, 11]","[8, 111, 71, 39, 62]"
7904827508,6651153272,True,1724088693,1411,7,22,41,6,183,"[99, 68, 91, 72, 113]","[11, 14, 33, 1, 31]"
7904827117,6651156323,True,1724088678,1576,7,22,61,5,191,"[93, 64, 15, 111, 22]","[30, 86, 96, 94, 92]"
7904827016,6651152731,True,1724088673,1411,7,22,63,5,151,"[86, 21, 75, 6, 40]","[13, 30, 1, 20, 107]"
7904827009,6651156053,False,1724088665,1578,7,22,81,3,181,"[45, 79, 67, 11, 129]","[86, 57, 70, 71, 36]"
7904826813,6651148946,True,1724088664,1206,7,22,31,3,182,"[25, 2, 84, 123, 32]","[53, 11, 44, 3, 7]"
7904826500,6651156040,False,1724088654,1589,7,22,42,2,202,"[19, 8, 69, 75, 126]","[22, 9, 15, 101, 2]"
7904826205,6651153128,True,1724088633,1403,0,22,51,2,272,"[61, 101, 35, 5, 44]","[47, 71, 8, 26, 79]"
7904826016,6651155595,True,1724088633,1587,7,22,13,2,181,"[19, 18, 35, 92, 30]","[42, 5, 60, 61, 14]"
7904825807,6651156928,True,1724088623,1672,7,22,51,5,274,"[35, 136, 8, 20, 16]","[5, 52, 39, 29, 6]"
7904825404,6651156253,True,1724088599,1653,7,22,23,3,272,"[20, 25, 5, 45, 44]","[91, 22, 36, 6, 123]"
7904825004,6651155606,True,1724088580,1615,7,22,31,4,191,"[71, 26, 58, 11, 100]","[67, 87, 85, 86, 59]"
7904824816,6651147951,True,1724088583,1253,7,22,61,5,185,"[104, 5, 81, 113, 105]","[68, 71, 14, 88, 8]"
7904824806,6651155581,True,1724088559,1649,7,22,21,3,185,"[26, 8, 2, 20, 27]","[6, 25, 61, 5, 16]"
7904824714,6651150934,False,1724088574,1386,7,22,74,8,271,"[3, 95, 71, 55, 136]","[49, 102, 88, 5, 6]"
7904824711,6651151996,True,1724088563,1470,7,22,61,8,274,"[105, 87, 25, 44, 16]","[104, 85, 53, 126, 41]"
7904824517,6651150614,True,1724088568,1400,7,22,41,7,153,"[23, 100, 57, 30, 18]","[55, 9, 26, 12, 19]"
7904824514,6651156209,True,1724088564,1544,7,22,62,3,272,"[84, 57, 119, 44, 35]","[71, 112, 126, 13, 1]"
7904824312,6651157651,True,1724088559,1772,7,22,34,4,182,"[63, 30, 114, 25, 84]","[126, 4, 22, 42, 14]"
7904824109,6651153485,True,1724088553,1581,7,22,21,3,274,"[93, 11, 102, 75, 37]","[26, 48, 44, 50, 28]"
7904824017,6651152510,False,1724088533,1533,7,22,64,3,183,"[55, 14, 64, 77, 81]","[85, 37, 2, 25, 1]"
7904824004,6651152607,True,1724088548,1504,7,22,81,6,272,"[80, 64, 10, 83, 19]","[34, 25, 1, 110, 98]"
7904823809,6651154532,True,1724088539,1586,7,22,53,5,182,"[101, 23, 100, 39, 10]","[88, 107, 106, 8, 64]"
7904823504,6651155350,True,1724088519,1684,7,22,51,7,185,"[83, 82, 21, 70, 33]","[74, 64, 75, 84, 41]"
7904823315,6651155970,False,1724088518,1718,7,22,44,5,271,"[84, 88, 35, 60, 76]","[33, 104, 15, 11, 30]"
7904823219,6651156068,False,1724088513,1733,0,22,23,3,272,"[94, 62, 27, 16, 31]","[5, 96, 6, 32, 37]"
7904823118,6651152500,True,1724088504,1559,7,22,54,4,151,"[9, 106, 81, 68, 14]","[48, 96, 136, 34, 7]"
7904823011,6651157985,True,1724088509,1857,7,22,42,5,181,"[1, 64, 49, 7, 19]","[6, 25, 95, 50, 68]"
7904822900,6651154998,False,1724088504,1652,7,22,81,5,271,"[114, 64, 16, 39, 86]","[102, 2, 5, 106, 21]"
7904822704,6651149165,True,1724088489,1380,7,22,22,2,271,"[7, 35, 8, 59, 14]","[1, 27, 13, 93, 68]"
7904822703,6651153908,True,1724088489,1661,7,22,61,2,181,"[101, 39, 8, 20, 104]","[84, 40, 2, 67, 86]"
7904822315,6651150845,False,1724088473,1491,7,22,52,5,182,"[49, 64, 10, 13, 30]","[14, 96, 119, 72, 91]"
7904822202,6651157778,False,1724088468,1859,7,22,32,3,182,"[100, 15, 123, 42, 76]","[93, 64, 104, 3, 35]"
7904822101,6651153984,False,1724088468,1681,7,22,22,2,121,"[7, 53, 23, 44, 58]","[21, 123, 56, 37, 42]"
7904822001,6651155673,True,1724088463,1796,7,22,81,9,225,"[56, 3, 42, 31, 111]","[87, 22, 8, 51, 104]"
7904821818,6651148042,False,1724088443,1383,7,22,81,3,274,"[85, 123, 25, 114, 35]","[44, 7, 39, 57, 18]"
7904821804,6651155003,True,1724088454,1725,7,22,41,5,183,"[86, 21, 34, 126, 71]","[27, 22, 58, 61, 44]"
7904821710,6651145921,True,1724088444,1259,7,22,51,7,181,"[51, 70, 30, 98, 46]","[2, 110, 121, 114, 74]"
7904821417,6651157455,True,1724088433,1815,7,22,55,3,153,"[75, 18, 137, 39, 27]","[93, 98, 87, 74, 119]"
7904821310,6651157698,False,1724088433,1891,7,22,12,3,183,"[99, 40, 26, 52, 89]","[69, 106, 36, 75, 29]"
7904821304,6651155996,True,1724088428,1812,7,22,42,6,185,"[84, 2, 94, 30, 123]","[11, 39, 44, 121, 26]"
7904821300,6651143257,False,1724088424,1079,7,22,73,5,122,"[35, 22, 55, 45, 4]","[74, 1, 68, 126, 69]"
7904821106,6651155569,False,1724088424,1809,7,22,61,5,274,"[104, 121, 73, 76, 53]","[123, 93, 86, 107, 11]"
7904821010,6651157571,False,1724088414,1916,7,22,41,5,181,"[26, 48, 64, 71, 76]","[86, 77, 84, 2, 63]"
7904820714,6651154158,False,1724088409,1739,7,22,43,5,274,"[64, 72, 53, 136, 11]","[104, 48, 71, 27, 36]"
7904820706,6651153673,True,1724088408,1655,0,22,41,2,272,"[86, 67, 26, 17, 102]","[14, 36, 27, 104, 129]"
7904820704,6651153640,True,1724088408,1736,7,22,43,4,192,"[63, 22, 42, 30, 59]","[128, 71, 60, 67, 83]"
7904820618,6651151756,False,1724088403,1620,7,22,41,4,231,"[126, 88, 21, 95, 93]","[53, 8, 16, 59, 14]"
7904820419,6651154328,False,1724088394,1753,7,22,71,4,274,"[8, 23, 26, 123, 39]","[83, 76, 7, 43, 20]"
7904820412,6651154749,False,1724088389,1798,7,22,43,4,153,"[96, 16, 39, 123, 106]","[81, 21, 76, 13, 51]"
7904820210,6651151297,True,1724088374,1618,7,22,61,5,185,"[54, 113, 97, 26, 34]","[20, 86, 82, 129, 74]"
7904820200,6651147442,True,1724088383,1414,7,22,41,4,186,"[31, 56, 57, 14, 2]","[19, 106, 54, 26, 27]"
7904820117,6651157585,False,1724088383,1954,7,22,41,3,181,"[64, 83, 42, 39, 44]","[53, 62, 74, 8, 40]"
7904820104,6651153606,True,1724088378,1663,7,22,71,6,273,"[22, 14, 87, 94, 104]","[12, 30, 2, 73, 86]"
7904820018,6651154644,False,1724088378,1811,7,22,32,3,192,"[26, 83, 4, 75, 32]","[80, 6, 63, 55, 110]"
7904819901,6651156555,True,1724088374,1849,7,22,51,6,185,"[2, 49, 62, 39, 111]","[83, 105, 35, 12, 4]"
7904819810,6651152298,True,1724088368,1703,7,22,52,8,227,"[49, 5, 47, 72, 10]","[97, 41, 42, 20, 9]"
7904819804,6651149278,True,1724088368,1553,7,22,71,6,186,"[14, 111, 112, 53, 48]","[123, 25, 135, 52, 91]"
7904819705,6651156776,True,1724088364,1938,7,22,54,4,271,"[86, 63, 102, 76, 71]","[94, 31, 42, 64, 43]"
7904819619,6651142944,False,1724088358,1225,7,22,45,5,227,"[2, 62, 20, 6, 21]","[102, 22, 5, 104, 49]"
7904819616,6651137554,True,1724088354,944,7,22,53,4,183,"[128, 25, 14, 10, 71]","[74, 37, 54, 101, 110]"
7904819602,6651148721,True,1724088358,1523,7,22,31,3,182,"[17, 109, 83, 119, 85]","[81, 71, 44, 93, 58]"
7904819519,6651153687,False,1724088348,1795,7,22,53,3,273,"[26, 8, 34, 21, 135]","[43, 121, 74, 44, 20]"
7904819510,6651152900,False,1724088354,1641,7,22,81,6,182,"[1, 64, 112, 21, 39]","[10, 129, 106, 85, 53]"
7904819500,6651150508,False,1724088343,1632,0,22,41,2,202,"[56, 14, 83, 86, 30]","[21, 93, 66, 87, 9]"
7904819401,6651156735,True,1724088339,1940,7,22,52,4,271,"[85, 22, 36, 45, 94]","[71, 111, 20, 39, 21]"
7904819305,6651156596,False,1724088344,1887,7,22,53,8,272,"[135, 21, 63, 25, 137]","[6, 11, 14, 34, 2]"
7904819303,6651156997,True,1724088344,1969,7,22,31,3,183,"[70, 99, 10, 64, 30]","[88, 16, 7, 35, 101]"
7904819209,6651150658,True,1724088343,1627,7,22,45,4,202,"[26, 1, 40, 25, 29]","[74, 44, 123, 50, 96]"
7904819102,6651153070,False,1724088339,1720,7,22,64,4,381,"[26, 97, 16, 1, 21]","[5, 8, 104, 121, 11]"
7904818919,6651152780,True,1724088324,1756,7,22,55,2,272,"[95, 31, 109, 27, 74]","[50, 98, 65, 14, 136]"
7904818601,6651154535,True,1724088314,1869,7,22,33,2,251,"[71, 64, 135, 22, 70]","[2, 25, 40, 31, 114]"
7904818600,6651152752,True,1724088314,1714,7,22,41,6,181,"[10, 15, 30, 71, 108]","[49, 8, 14, 85, 50]"
7904818516,6651157489,False,1724088313,1968,7,22,31,2,184,"[30, 84, 100, 2, 8]","[36, 135, 63, 95, 7]"
7904818513,6651125657,False,1724088313,374,0,22,54,4,273,"[64, 123, 21, 20, 19]","[36, 53, 137, 128, 63]"
7904818505,6651142587,True,1724088308,1220,7,22,74,8,227,"[61, 59, 31, 102, 21]","[15, 17, 96, 14, 119]"
7904818419,6651151505,False,1724088308,1731,7,22,34,2,184,"[18, 63, 71, 47, 19]","[11, 2, 44, 64, 30]"
7904818414,6651157980,True,1724088299,1790,7,22,32,3,272,"[114, 2, 90, 57, 37]","[5, 94, 11, 128, 103]"
7904818413,6651157062,True,1724088298,1991,7,22,41,3,274,"[22, 63, 6, 96, 84]","[60, 44, 75, 86, 18]"
7904818400,6651157960,False,1724088309,1938,7,22,74,3,381,"[51, 41, 86, 69, 21]","[123, 42, 31, 35, 93]"
7904818316,6651157344,True,1724088303,2004,7,22,42,4,236,"[85, 35, 36, 129, 106]","[119, 137, 20, 15, 121]"
7904818314,6651147333,True,1724088303,1529,0,22,62,5,122,"[39, 8, 18, 51, 22]","[50, 89, 97, 37, 14]"
7904818309,6651142315,True,1724088293,1250,0,22,44,5,152,"[7, 40, 77, 80, 121]","[100, 75, 36, 54, 13]"
7904818308,6651156147,True,1724088293,1956,7,22,32,2,184,"[15, 30, 44, 43, 40]","[74, 83, 68, 36, 6]"
7904818203,6651157222,True,1724088294,2010,7,22,33,5,182,"[25, 105, 88, 54, 2]","[72, 128, 26, 121, 38]"
7904818119,6651149642,False,1724088284,1616,7,22,42,2,381,"[45, 13, 99, 67, 87]","[84, 72, 53, 26, 138]"
7904818117,6651156113,False,1724088269,1961,7,22,51,2,251,"[72, 121, 14, 99, 28]","[75, 96, 26, 95, 106]"
7904835404,6651158185,True,1724089034,1309,7,22,42,5,184,"[85, 93, 14, 7, 28]","[61, 114, 98, 105, 62]"
7904834614,6651158073,False,1724088999,1377,0,4,81,2,272,"[106, 27, 63, 136, 48]","[7, 36, 87, 11, 28]"
7904834400,6651158103,True,1724088983,1388,7,22,33,6,185,"[5, 7, 129, 94, 86]","[73, 85, 104, 123, 8]"
7904833407,6651158208,True,1724088948,1375,7,22,31,2,151,"[8, 100, 72, 49, 14]","[1, 20, 3, 84, 25]"
7904820607,6651158364,True,1724088398,1965,7,22,35,3,193,"[32, 101, 96, 43, 123]","[94, 104, 121, 105, 74]"
7904820012,6651158393,True,1724088378,1930,0,22,41,5,182,"[107, 7, 41, 44, 84]","[86, 25, 57, 29, 56]"
7904820003,6651158273,True,1724088369,1988,7,22,51,5,184,"[84, 102, 25, 59, 104]","[8, 36, 40, 74, 20]"
7904850206,6651154130,True,1724089663,469,0,22,51,3,181,"[21, 32, 64, 56, 128]","[104, 25, 35, 27, 72]"
7904825307,6651158637,True,1724088603,1766,7,22,41,6,191,"[56, 2, 44, 106, 63]","[5, 83, 62, 12, 94]"
7904823708,6651158470,False,1724088523,1820,7,22,43,4,273,"[25, 62, 8, 60, 61]","[23, 16, 71, 30, 35]"
7904823517,6651158562,True,1724088528,1857,0,22,32,3,214,"[76, 40, 20, 108, 75]","[97, 6, 88, 27, 25]"
7904823006,6651158538,False,1724088504,1892,0,4,61,4,182,"[70, 84, 77, 36, 63]","[6, 40, 30, 9, 47]"
7904836512,6651158718,True,1724089078,1174,7,22,44,4,381,"[85, 11, 51, 25, 27]","[42, 2, 7, 80, 26]"
7904836201,6651158702,True,1724089063,1314,7,22,73,7,227,"[87, 26, 25, 21, 104]","[106, 137, 75, 95, 45]"
7904821105,6651158876,True,1724088424,1955,0,22,32,6,122,"[85, 89, 18, 27, 8]","[7, 35, 48, 86, 80]"
7904821012,6651158682,False,1724088418,1945,7,22,43,3,381,"[14, 72, 93, 100, 108]","[5, 47, 68, 8, 26]"
7904857505,6651159524,True,1724089988,396,0,22,42,3,181,"[2, 65, 74, 6, 86]","[7, 44, 66, 71, 33]"
7904853900,6651158571,True,1724089834,516,7,22,72,2,186,"[135, 113, 123, 15, 93]","[111, 81, 39, 109, 64]"
7904852006,6651160275,True,1724089749,726,7,22,73,4,271,"[104, 74, 105, 136, 50]","[35, 41, 87, 21, 43]"
7904851905,6651161623,True,1724089739,570,0,22,35,4,271,"[39, 93, 14, 67, 5]","[42, 89, 30, 3, 123]"
7904846518,6651163167,True,1724089513,1117,7,22,41,4,182,"[14, 39, 78, 94, 71]","[112, 109, 13, 50, 29]"
7904844319,6651166006,False,1724089418,1361,7,22,31,4,183,"[119, 94, 95, 98, 5]","[57, 92, 91, 2, 8]"
7904844109,6651165679,True,1724089399,1318,7,22,42,5,251,"[75, 37, 97, 36, 64]","[104, 25, 5, 67, 17]"
7904843212,6651166927,True,1724089364,1412,7,22,61,3,381,"[87, 93, 71, 104, 61]","[68, 96, 111, 70, 13]"
7904843012,6651166274,True,1724089358,1413,7,22,51,6,185,"[70, 34, 38, 83, 113]","[26, 7, 23, 41, 46]"
7904841707,6651162340,True,1724089303,1300,7,22,42,6,182,"[42, 5, 55, 86, 76]","[57, 74, 119, 26, 70]"
7904841414,6651166208,True,1724089284,1476,7,22,54,8,121,"[36, 63, 30, 83, 77]","[2, 93, 50, 74, 100]"
7904841300,6651167069,True,1724089274,1461,7,22,72,4,121,"[23, 42, 18, 74, 93]","[20, 26, 52, 11, 69]"
7904841116,6651166151,False,1724089274,1506,7,22,31,3,185,"[57, 70, 90, 11, 104]","[135, 61, 101, 2, 41]"
7904840809,6651164675,True,1724089253,1410,7,22,74,3,152,"[64, 2, 138, 114, 93]","[4, 123, 44, 40, 33]"
7904840319,6651159468,False,1724089239,1172,7,22,54,7,185,"[33, 102, 86, 39, 94]","[31, 104, 2, 71, 1]"
7904840308,6651166418,True,1724089238,1420,7,22,65,7,152,"[59, 16, 57, 70, 86]","[43, 93, 121, 35, 129]"
7904840016,6651162105,True,1724089224,1336,7,22,72,7,182,"[21, 7, 104, 123, 27]","[10, 102, 20, 85, 61]"
7904839304,6651163448,True,1724089194,1447,7,22,43,3,225,"[21, 123, 44, 108, 87]","[99, 9, 40, 11, 52]"
7904838716,6651162474,True,1724089173,1418,7,22,62,8,153,"[52, 94, 102, 45, 86]","[11, 84, 74, 104, 14]"
7904838507,6651161628,True,1724089164,1389,7,22,61,7,182,"[71, 106, 86, 14, 82]","[56, 88, 27, 63, 20]"
7904838503,6651161613,False,1724089163,1381,7,22,52,4,182,"[85, 14, 11, 96, 95]","[42, 102, 17, 28, 34]"
7904838502,6651165371,True,1724089163,1570,7,22,24,3,182,"[32, 121, 68, 98, 92]","[77, 30, 60, 76, 87]"
7904838218,6651163511,True,1724089139,1474,7,22,21,2,184,"[53, 61, 19, 91, 67]","[104, 62, 95, 5, 11]"
7904837916,6651166617,True,1724089133,1662,7,22,31,2,381,"[63, 44, 14, 113, 99]","[9, 67, 41, 26, 27]"
7904837516,6651164588,False,1724089113,1559,7,22,43,2,202,"[123, 8, 99, 74, 40]","[64, 7, 44, 5, 35]"
7904837502,6651162921,False,1724089119,1475,7,22,61,5,153,"[39, 14, 96, 30, 106]","[48, 85, 13, 136, 129]"
7904837402,6651166456,False,1724089118,1649,7,22,31,3,182,"[123, 59, 89, 2, 26]","[68, 4, 114, 113, 18]"
7904837312,6651165550,False,1724089114,1651,7,22,72,2,273,"[31, 1, 4, 27, 57]","[19, 94, 121, 51, 36]"
7904837112,6651161562,True,1724089108,1455,7,22,62,3,191,"[106, 60, 30, 58, 8]","[97, 70, 39, 75, 16]"
7904837016,6651161533,True,1724089088,1361,7,22,61,9,181,"[14, 83, 136, 86, 15]","[27, 88, 70, 106, 92]"
7904836816,6651166048,False,1724089093,1669,7,22,23,4,236,"[9, 44, 31, 78, 25]","[70, 63, 32, 60, 40]"
7904836316,6651162237,True,1724089064,1495,7,22,75,6,152,"[49, 82, 93, 102, 51]","[9, 83, 106, 19, 128]"
7904836306,6651166333,False,1724089074,1710,7,22,64,2,184,"[55, 6, 107, 128, 76]","[105, 2, 31, 114, 52]"
7904836106,6651164471,True,1724089058,1628,7,22,62,3,144,"[111, 21, 42, 105, 14]","[88, 69, 93, 82, 57]"
7904836014,6651165579,False,1724089058,1632,7,22,44,5,185,"[73, 25, 19, 83, 9]","[97, 49, 85, 8, 17]"
7904835903,6651163915,True,1724089054,1609,0,22,42,2,184,"[110, 121, 123, 8, 21]","[67, 19, 91, 66, 71]"
7904835718,6651166697,False,1724089038,1756,7,22,54,7,145,"[123, 41, 129, 14, 39]","[13, 102, 16, 126, 20]"
7904835415,6651166733,True,1724089033,1659,7,22,24,3,181,"[21, 26, 83, 18, 7]","[44, 38, 53, 11, 121]"
7904835316,6651163416,False,1724089029,1536,0,22,61,3,153,"[35, 18, 74, 21, 93]","[53, 86, 138, 102, 88]"
7904834919,6651162718,False,1724089013,1551,7,22,74,3,152,"[128, 10, 47, 19, 25]","[21, 86, 67, 42, 9]"
7904834817,6651161545,True,1724089008,1554,0,4,43,4,152,"[121, 50, 84, 49, 48]","[8, 40, 36, 53, 136]"
7904834813,6651160225,True,1724089009,1443,7,22,42,5,271,"[31, 14, 37, 128, 6]","[42, 11, 44, 86, 64]"
7904834511,6651165449,True,1724088983,1747,7,22,73,4,185,"[136, 34, 6, 106, 42]","[129, 110, 64, 128, 8]"
7904834306,6651159423,False,1724088984,1393,7,22,45,3,272,"[2, 95, 82, 40, 91]","[63, 114, 108, 26, 50]"
7904834112,6651167057,False,1724088954,1826,7,22,44,3,251,"[126, 13, 112, 86, 41]","[80, 44, 123, 71, 84]"
7904834018,6651158991,True,1724088958,1372,7,22,81,5,273,"[53, 57, 35, 16, 7]","[56, 69, 123, 79, 9]"
7904833916,6651163440,True,1724088968,1649,0,22,61,4,151,"[49, 39, 61, 27, 84]","[14, 56, 5, 123, 120]"
7904833914,6651164064,False,1724088968,1697,7,22,74,6,185,"[104, 17, 5, 44, 19]","[111, 107, 33, 76, 48]"
7904833911,6651164547,True,1724088964,1679,7,22,35,2,347,"[87, 49, 93, 74, 59]","[41, 30, 36, 47, 11]"
7904833712,6651164819,True,1724088959,1724,7,22,51,5,191,"[87, 48, 111, 74, 35]","[40, 104, 95, 26, 16]"
7904833600,6651165064,True,1724088954,1732,7,22,22,3,182,"[50, 42, 86, 81, 102]","[45, 14, 136, 36, 78]"
7904833507,6651163306,True,1724088943,1615,7,22,42,2,185,"[113, 40, 93, 84, 123]","[119, 26, 1, 74, 49]"
7904833401,6651165320,True,1724088934,1779,7,22,22,3,193,"[106, 81, 111, 19, 91]","[104, 11, 40, 5, 1]"
7904833200,6651165560,False,1724088934,1825,7,22,51,6,274,"[43, 75, 11, 21, 95]","[9, 25, 26, 102, 15]"
7904833105,6651160357,True,1724088933,1540,7,22,54,6,184,"[21, 2, 30, 93, 39]","[32, 9, 44, 71, 35]"
7904833004,6651163027,False,1724088928,1679,7,22,41,3,184,"[100, 44, 60, 57, 40]","[53, 25, 48, 29, 5]"
7904832908,6651163378,True,1724088919,1666,7,22,53,3,271,"[76, 81, 63, 30, 94]","[6, 22, 77, 45, 101]"
7904832906,6651166959,False,1724088918,1770,7,22,63,4,183,"[27, 86, 11, 67, 28]","[81, 68, 88, 74, 14]"
7904832904,6651162814,False,1724088909,1684,7,22,62,7,191,"[19, 126, 26, 33, 39]","[25, 23, 20, 72, 86]"
7904832610,6651159787,False,1724088904,1517,7,22,33,2,153,"[9, 18, 137, 74, 121]","[85, 91, 35, 13, 112]"
7904832602,6651165513,False,1724088913,1867,7,22,43,5,181,"[11, 14, 75, 64, 80]","[25, 108, 5, 8, 136]"
7904832503,6651160918,True,1724088908,1584,7,22,31,2,151,"[63, 14, 22, 86, 54]","[56, 2, 67, 16, 5]"
7904832411,6651166398,True,1724088903,1872,0,22,31,2,191,"[14, 5, 16, 7, 44]","[56, 1, 76, 99, 40]"
7904832117,6651159428,False,1724088889,1463,7,22,53,4,381,"[114, 35, 74, 19, 86]","[94, 43, 25, 79, 27]"
7904832108,6651165109,False,1724088878,1807,7,22,71,4,251,"[62, 10, 83, 74, 28]","[57, 17, 18, 107, 110]"
7904832015,6651161905,True,1724088888,1675,7,22,71,6,185,"[64, 121, 2, 42, 19]","[70, 111, 88, 9, 137]"
7904831915,6651166142,True,1724088883,1865,7,22,45,8,184,"[42, 121, 104, 34, 113]","[26, 64, 49, 39, 8]"
7904831909,6651166470,True,1724088878,1919,7,22,52,5,274,"[65, 119, 14, 44, 123]","[97, 9, 25, 18, 39]"
7904831805,6651166981,False,1724088868,1940,7,22,51,5,181,"[63, 78, 74, 53, 102]","[35, 129, 85, 44, 87]"
7904831608,6651159128,True,1724088868,1556,7,22,22,6,227,"[29, 129, 44, 57, 75]","[40, 14, 52, 6, 74]"
7904831519,6651159572,True,1724088868,1560,7,22,72,6,187,"[59, 136, 25, 75, 96]","[27, 69, 11, 39, 40]"
7904831508,6651165368,False,1724088854,1862,7,22,31,4,185,"[126, 44, 14, 81, 31]","[22, 112, 108, 8, 19]"
7904831405,6651164133,True,1724088859,1814,7,22,33,5,181,"[42, 86, 129, 29, 30]","[6, 11, 59, 14, 20]"
7904831316,6651163481,True,1724088858,1794,0,22,44,2,151,"[14, 2, 60, 55, 10]","[22, 54, 136, 80, 5]"
7904831216,6651164519,True,1724088848,1860,0,4,35,4,191,"[15, 54, 32, 87, 36]","[112, 42, 86, 80, 39]"
7904831215,6651163358,False,1724088848,1762,7,22,65,6,274,"[71, 43, 42, 2, 83]","[60, 128, 25, 126, 7]"
7904830919,6651165703,True,1724088838,1883,0,22,64,4,184,"[2, 123, 5, 42, 76]","[100, 11, 60, 97, 59]"
7904830918,6651165330,False,1724088838,1868,7,22,42,5,151,"[41, 87, 13, 136, 137]","[128, 108, 5, 72, 50]"
7904830901,6651164386,False,1724088839,1820,7,22,34,5,182,"[26, 103, 48, 71, 70]","[39, 6, 22, 104, 68]"
7904830816,6651163475,False,1724088834,1758,7,22,54,8,182,"[30, 2, 25, 26, 95]","[1, 136, 106, 50, 60]"
7904830813,6651166372,True,1724088834,1921,7,22,51,4,251,"[72, 47, 81, 14, 22]","[20, 126, 44, 85, 30]"
7904830717,6651165474,False,1724088828,1890,7,22,33,7,184,"[93, 36, 44, 39, 34]","[74, 104, 5, 1, 62]"
7904830715,6651160883,True,1724088823,1669,7,22,35,3,184,"[86, 109, 102, 76, 27]","[50, 25, 46, 74, 40]"
7904830701,6651161259,True,1724088829,1673,7,22,33,4,181,"[74, 35, 42, 57, 13]","[85, 21, 63, 98, 123]"
7904840303,6651167291,True,1724089234,1604,0,4,23,3,251,"[61, 102, 123, 5, 26]","[54, 96, 95, 17, 121]"
7904836819,6651167305,True,1724089093,1759,7,22,63,6,227,"[92, 35, 37, 25, 129]","[48, 123, 90, 23, 96]"
7904835519,6651167250,False,1724089024,1798,7,22,64,7,227,"[39, 93, 53, 121, 137]","[70, 45, 60, 87, 22]"
7904835310,6651167212,False,1724089019,1819,0,4,42,3,227,"[60, 49, 40, 39, 128]","[96, 44, 26, 123, 1]"
7904835018,6651167113,False,1724089014,1835,7,22,31,7,185,"[1, 86, 74, 81, 29]","[12, 69, 35, 30, 112]"
7904832907,6651167156,False,1724088919,1911,0,4,43,4,274,"[75, 54, 68, 60, 47]","[86, 35, 33, 71, 12]"
7904832719,6651167136,True,1724088918,1911,7,22,25,3,271,"[96, 86, 123, 126, 63]","[74, 92, 37, 85, 48]"
7904832302,6651167214,True,1724088899,1940,7,22,81,4,182,"[126, 35, 97, 8, 96]","[74, 71, 20, 110, 10]"
7904832301,6651167139,False,1724088899,1874,7,22,61,5,271,"[64, 2, 85, 10, 76]","[34, 107, 123, 14, 70]"
7904831803,6651167287,False,1724088873,1937,7,22,72,5,151,"[102, 44, 86, 2, 17]","[26, 129, 50, 97, 54]"
7904843416,6651167517,True,1724089374,1477,7,22,44,5,274,"[21, 19, 91, 136, 92]","[44, 111, 39, 29, 68]"
7904842817,6651167540,True,1724089348,1508,7,22,12,2,184,"[40, 46, 94, 57, 20]","[36, 99, 56, 48, 44]"
7904839213,6651167365,False,1724089194,1634,7,22,54,6,187,"[136, 62, 129, 11, 31]","[119, 2, 13, 85, 20]"
7904838118,6651167466,True,1724089123,1689,7,22,43,3,274,"[26, 62, 35, 19, 42]","[97, 123, 7, 49, 84]"
7904837612,6651167445,True,1724089128,1649,7,22,81,6,153,"[99, 100, 34, 26, 11]","[52, 86, 14, 98, 21]"
7904836419,6651167492,True,1724089078,1787,7,22,51,4,152,"[59, 25, 107, 136, 120]","[74, 100, 67, 63, 51]"
7904831808,6651167327,True,1724088875,1927,7,22,51,6,184,"[111, 93, 39, 28, 105]","[99, 128, 30, 44, 92]"
